,,x1,x2,a,t,y,y_obs
train,11840,0.33455956863855474,0.131456145297931,1.0,0.0,1.0,0.0
train,11841,0.33087308336492804,0.40837564402355037,1.0,0.0,1.0,0.0
train,11842,0.3773333121876653,0.23478226956567882,1.0,0.0,0.0,0.0
train,11843,0.3449017380143571,0.29550748186055703,1.0,0.0,0.0,0.0
train,11844,0.32603121465843055,0.16844324531084454,1.0,0.0,0.0,0.0
train,11845,0.390642463364684,0.23132919647934275,1.0,0.0,0.0,0.0
train,11846,0.45848986913934775,0.3430666158341554,1.0,0.0,0.0,0.0
train,11847,0.2373635579255202,0.20628610423196136,1.0,0.0,0.0,0.0
train,11848,0.264581946750991,0.33821873396328517,1.0,0.0,0.0,0.0
train,11849,0.3419553574212112,0.3376664198234388,1.0,0.0,0.0,0.0
train,11850,0.47416530242948285,0.5960672871424344,1.0,0.0,1.0,0.0
train,11851,0.26125395371343585,0.3379360933449791,1.0,0.0,0.0,0.0
train,11852,-0.1120481983871251,-0.11433390213026756,1.0,0.0,0.0,0.0
train,11853,0.1768660839441395,0.6680575215849437,1.0,0.0,0.0,0.0
train,11854,0.28437003408713857,0.17694827090951964,1.0,0.0,0.0,0.0
train,11855,0.362175963117876,0.19699476104833397,1.0,0.0,1.0,0.0
train,11856,0.40189101157058194,0.04450651836343231,1.0,1.0,0.0,0.0
train,11857,0.2085672268556682,0.42278065989578795,1.0,0.0,0.0,0.0
train,11858,0.2732866925826889,0.08942771158802165,1.0,0.0,1.0,0.0
train,11859,0.33235800063187293,0.06794083263028575,1.0,1.0,0.0,0.0
train,11860,0.11301280158742022,0.19584604467122543,1.0,0.0,0.0,0.0
train,11861,0.5609567379064949,0.4404236674772296,1.0,0.0,1.0,0.0
train,11862,0.102820370663804,0.16532677811289395,1.0,0.0,0.0,0.0
train,11863,0.2866928022479263,0.203544308261992,1.0,0.0,0.0,0.0
train,11864,0.5566541480591717,0.050131153635286835,1.0,1.0,0.0,0.0
train,11865,0.0655000384314123,0.42913165135961157,1.0,0.0,1.0,0.0
train,11866,0.6148728240490138,0.1251988385235208,1.0,1.0,1.0,1.0
train,11867,0.4132647918781883,0.4711935262743058,1.0,0.0,1.0,0.0
train,11868,0.4166941494996276,0.39690698103145117,1.0,0.0,0.0,0.0
train,11869,0.2295449162787925,0.3509372892883097,1.0,0.0,0.0,0.0
train,11870,0.4978757097680482,0.29334524874839185,1.0,0.0,0.0,0.0
train,11871,0.32467742992635884,0.2537676492698034,1.0,0.0,0.0,0.0
train,11872,0.4279652813637116,0.1701790690595183,1.0,1.0,1.0,1.0
train,11873,0.19526174121637502,0.19911485719669741,1.0,0.0,0.0,0.0
train,11874,0.6191107863660124,0.31049598350565194,1.0,0.0,1.0,0.0
train,11875,0.3185765091283437,0.37692898449461093,1.0,0.0,0.0,0.0
train,11876,0.2071278968061238,0.4514921438163291,1.0,0.0,0.0,0.0
train,11877,0.04267064605786858,0.2538771474355923,1.0,0.0,0.0,0.0
train,11878,0.5119774894762742,0.21947144158287457,1.0,0.0,1.0,0.0
train,11879,0.2633247802129405,0.2725362801648701,1.0,0.0,0.0,0.0
train,11880,0.08968549216999705,0.4822690420239164,1.0,0.0,0.0,0.0
train,11881,0.18441813686088104,0.012088850700855636,1.0,0.0,1.0,0.0
train,11882,0.07350246728743387,0.4039100637004526,1.0,0.0,1.0,0.0
train,11883,0.42216511235161547,0.35828642914680986,1.0,0.0,0.0,0.0
train,11884,0.5066907871003703,0.2870204574306444,1.0,0.0,1.0,0.0
train,11885,0.31022540345687755,-0.046923766890943686,1.0,1.0,0.0,0.0
train,11886,0.03384038979548465,0.33934420291235984,1.0,0.0,0.0,0.0
train,11887,0.4266388316385803,0.28512089144892644,1.0,0.0,1.0,0.0
train,11888,0.20043191673555438,0.2678478571598225,1.0,0.0,0.0,0.0
train,11889,0.030869214082901608,0.44995532550897355,1.0,0.0,0.0,0.0
train,11890,0.13848176261520115,0.3639953610150556,1.0,0.0,0.0,0.0
train,11891,0.3525474660880794,0.42069479651172326,1.0,0.0,0.0,0.0
train,11892,0.03283295027477967,0.25057902930676934,1.0,0.0,0.0,0.0
train,11893,0.5009790686601211,0.24794440681323726,1.0,1.0,1.0,1.0
train,11894,-0.004364739680716823,0.5887324102789679,1.0,0.0,0.0,0.0
train,11895,0.27332964712522356,0.1056007595854564,1.0,0.0,1.0,0.0
train,11896,0.03891676118428153,0.3548612674365972,1.0,0.0,1.0,0.0
train,11897,0.24608183374180956,0.034395011394051045,1.0,1.0,0.0,0.0
train,11898,0.3253785535816329,0.22619096589588258,1.0,0.0,0.0,0.0
train,11899,0.23645537368183295,0.5853323429754229,1.0,0.0,1.0,0.0
train,11900,0.26514908904517637,0.5682957514437796,1.0,0.0,1.0,0.0
train,11901,0.4300082673085017,0.2468369943243034,1.0,0.0,1.0,0.0
train,11902,0.2794649121620779,0.3035425117018386,1.0,0.0,0.0,0.0
train,11903,0.4209162710119626,-0.008722972143155316,1.0,1.0,0.0,0.0
train,11904,0.17576650216671377,0.3615693731095113,1.0,0.0,0.0,0.0
train,11905,0.3625288620194961,0.16078229214070874,1.0,0.0,0.0,0.0
train,11906,0.25785542310829523,0.3477612558156395,1.0,0.0,0.0,0.0
train,11907,0.7253289109296204,0.10086665918507626,1.0,1.0,0.0,0.0
train,11908,0.35774670011883813,0.16313371087720846,1.0,0.0,1.0,0.0
train,11909,0.6757055328113108,0.000556938392943851,1.0,1.0,1.0,1.0
train,11910,0.2245556156118499,0.27677184616057,1.0,0.0,0.0,0.0
train,11911,0.6227662718789602,0.33830233648682856,1.0,1.0,1.0,1.0
train,11912,0.04131428690737168,0.15515097501759526,1.0,0.0,0.0,0.0
train,11913,0.373533378261721,0.3190245533248881,1.0,0.0,0.0,0.0
train,11914,0.2813691992999499,0.1523620012312493,1.0,0.0,0.0,0.0
train,11915,0.020657232937702497,0.25363991553231857,1.0,0.0,0.0,0.0
train,11916,0.2069784870373122,0.40961442743120063,1.0,0.0,1.0,0.0
train,11917,0.04128886622321448,0.24352274181326317,1.0,0.0,0.0,0.0
train,11918,0.6585172043469768,0.3341398728895895,1.0,1.0,1.0,1.0
train,11919,0.5112299651598993,0.4966372663432019,1.0,0.0,0.0,0.0
train,11920,0.537182830470772,0.28739713177369686,1.0,1.0,1.0,1.0
train,11921,0.39776251011093705,0.26342775150942127,1.0,0.0,0.0,0.0
train,11922,-0.11925322288564494,0.5791780123834325,1.0,0.0,0.0,0.0
train,11923,0.16974407728320462,0.24474707228242798,1.0,0.0,0.0,0.0
train,11924,0.5941070301353939,0.1343811476009984,1.0,1.0,1.0,1.0
train,11925,0.27527798165503564,0.4742189903061848,1.0,0.0,0.0,0.0
train,11926,-0.036067055555320915,0.30113802180679894,1.0,0.0,0.0,0.0
train,11927,0.5680578515136512,0.31141313661805814,1.0,1.0,1.0,1.0
train,11928,0.2662759135710983,0.32547747150978823,1.0,0.0,0.0,0.0
train,11929,0.20373801944957215,0.669310880229081,1.0,0.0,1.0,0.0
train,11930,0.5478438001603334,0.08235709316833925,1.0,1.0,1.0,1.0
train,11931,0.42448222728447793,0.29270731571381414,1.0,0.0,0.0,0.0
train,11932,0.1113059074753609,0.40844929290958276,1.0,0.0,0.0,0.0
train,11933,0.42682817110489457,0.040585306218376666,1.0,1.0,1.0,1.0
train,11934,0.15330744394669865,0.2970186842897859,1.0,0.0,0.0,0.0
train,11935,0.4639732442449136,0.4168729889765108,1.0,0.0,0.0,0.0
train,11936,0.17709736320202327,0.08449989908809616,1.0,0.0,0.0,0.0
train,11937,0.11134669374589132,0.4433114708031301,1.0,0.0,1.0,0.0
train,11938,0.6627999036070436,0.261958096916836,1.0,1.0,1.0,1.0
train,11939,0.2406195764051586,0.24594697781011648,1.0,0.0,0.0,0.0
train,11940,0.47801114495003927,0.42070689083282364,1.0,0.0,0.0,0.0
train,11941,0.5943121583093854,0.0381524043927261,1.0,1.0,0.0,0.0
train,11942,0.5494067443184432,0.34529897870418796,1.0,1.0,0.0,0.0
train,11943,0.3006215741959602,0.1636928082311539,1.0,1.0,0.0,0.0
train,11944,0.2498984028236009,0.28632997502970553,1.0,0.0,0.0,0.0
train,11945,0.40554905030009986,0.28367699147362224,1.0,0.0,1.0,0.0
train,11946,0.37336332695584207,0.6094137689716925,1.0,0.0,1.0,0.0
train,11947,0.484830962169842,0.20476785592440522,1.0,1.0,1.0,1.0
train,11948,0.3755083810325194,0.1308742685760521,1.0,0.0,1.0,0.0
train,11949,0.07660763841433149,0.37609849681298313,1.0,0.0,0.0,0.0
train,11950,0.4424974706154996,0.32797357712836694,1.0,0.0,0.0,0.0
train,11951,0.44907850016353823,0.19330212858994547,1.0,1.0,0.0,0.0
train,11952,0.4164797859602838,0.43546452753324993,1.0,0.0,0.0,0.0
train,11953,-0.060515517410059505,0.24565509061691962,1.0,0.0,0.0,0.0
train,11954,0.2639521128164013,0.18974222454697964,1.0,0.0,1.0,0.0
train,11955,0.3862898863658352,0.3088503875079987,1.0,0.0,1.0,0.0
train,11956,0.5909806999611029,0.3110554279209798,1.0,1.0,1.0,1.0
train,11957,0.4309147911077855,0.06832538764919385,1.0,1.0,1.0,1.0
train,11958,0.5171435473856006,0.24869177049255656,1.0,1.0,1.0,1.0
train,11959,0.2319671236011143,0.42002840635533784,1.0,0.0,0.0,0.0
train,11960,0.36182172206767843,0.06522662608909213,1.0,1.0,1.0,1.0
train,11961,0.22452178501823233,0.5343998629793212,1.0,0.0,1.0,0.0
train,11962,0.2680306156781909,0.4953083373458843,1.0,0.0,1.0,0.0
train,11963,0.05716192967514347,0.3683429645025733,1.0,0.0,0.0,0.0
train,11964,0.07711917601042426,0.16878629180062993,1.0,0.0,0.0,0.0
train,11965,0.3635563965482246,0.22745398570815611,1.0,1.0,0.0,0.0
train,11966,0.584177140611705,0.07961297430638975,1.0,1.0,1.0,1.0
train,11967,0.0005500796953713527,0.3306756151771004,1.0,0.0,0.0,0.0
train,11968,0.42781158898750926,0.46139346168101303,1.0,0.0,0.0,0.0
train,11969,0.23658485007116628,0.37149088962519394,1.0,0.0,0.0,0.0
train,11970,0.37782500879460945,0.38228947010394576,1.0,0.0,0.0,0.0
train,11971,0.4429837083662551,0.10304724009748861,1.0,1.0,1.0,1.0
train,11972,0.2744350458950819,0.2439793730546417,1.0,0.0,0.0,0.0
train,11973,0.3546906207729085,0.16113860911219866,1.0,0.0,1.0,0.0
train,11974,0.020569922784289152,0.30096413365939595,1.0,0.0,0.0,0.0
train,11975,0.2111563186940266,0.3538909835344557,1.0,0.0,1.0,0.0
train,11976,0.31918865977452227,0.2967974750443466,1.0,0.0,0.0,0.0
train,11977,0.07502456101052371,0.2925832228895553,1.0,0.0,0.0,0.0
train,11978,0.18401836374279507,0.3592935980471263,1.0,0.0,0.0,0.0
train,11979,0.2586574458923742,0.3760089844864972,1.0,0.0,0.0,0.0
train,11980,0.16585505305460346,0.3228403188957233,1.0,0.0,0.0,0.0
train,11981,0.14567208891917185,0.5270131717963848,1.0,0.0,1.0,0.0
train,11982,0.42485221157715913,-0.037294803475249105,1.0,1.0,0.0,0.0
train,11983,0.2593490363603946,0.35815318855417594,1.0,0.0,0.0,0.0
train,11984,0.38378021618545294,0.3177546324362991,1.0,0.0,0.0,0.0
train,11985,0.2181160644440594,0.35473412904416146,1.0,0.0,0.0,0.0
train,11986,0.10780483984662209,0.11888436290995097,1.0,0.0,0.0,0.0
train,11987,0.8038818038237963,0.3492805262851845,1.0,1.0,1.0,1.0
train,11988,0.1690246492351597,0.07494264712066567,1.0,0.0,0.0,0.0
train,11989,0.39885486573103995,0.45527315202715896,1.0,0.0,0.0,0.0
train,11990,0.3948766900275254,0.09731692352693419,1.0,1.0,1.0,1.0
train,11991,0.25980355201048133,0.8144581674332037,1.0,0.0,1.0,0.0
train,11992,0.3206126180213367,0.22093693692439081,1.0,0.0,0.0,0.0
train,11993,0.07620928613221284,0.3396966738837333,1.0,0.0,0.0,0.0
train,11994,0.24285875700446644,0.13628753678076572,1.0,0.0,0.0,0.0
train,11995,0.0569541746880525,0.26992870371398775,1.0,0.0,0.0,0.0
train,11996,0.2676038363438674,0.2141494596231946,1.0,0.0,0.0,0.0
train,11997,0.137302750612871,0.4870645994851972,1.0,0.0,1.0,0.0
train,11998,0.20240205740716932,0.5679628348407897,1.0,0.0,0.0,0.0
train,11999,0.10062608501832651,0.2730710180629796,1.0,0.0,0.0,0.0
train,12000,0.09758806537063078,0.41238384319982324,1.0,0.0,1.0,0.0
train,12001,0.14020691498581134,0.5373986071690486,1.0,0.0,1.0,0.0
train,12002,0.16379694025342767,0.5845627816796901,1.0,0.0,1.0,0.0
train,12003,0.20631616241909873,0.4780614886038703,1.0,0.0,1.0,0.0
train,12004,0.07152838466719366,0.10026279863735735,1.0,0.0,0.0,0.0
train,12005,0.09012925070268932,0.19937823761576542,1.0,0.0,0.0,0.0
train,12006,0.272040823595557,0.41050679681901847,1.0,0.0,0.0,0.0
train,12007,0.37594564720207,0.39908793380771185,1.0,0.0,0.0,0.0
train,12008,0.5229219331292131,0.12230739496535975,1.0,1.0,1.0,1.0
train,12009,0.481166172668385,0.16424001395197224,1.0,1.0,1.0,1.0
train,12010,0.168119404890211,0.19810333228025578,1.0,0.0,0.0,0.0
train,12011,0.20464056431721975,0.4638641938606505,1.0,0.0,0.0,0.0
train,12012,0.3152024885537295,0.1676555852875099,1.0,0.0,0.0,0.0
train,12013,0.23039164981376858,0.07418386748613418,1.0,0.0,0.0,0.0
train,12014,0.28080538253731363,0.7558026489249512,1.0,0.0,1.0,0.0
train,12015,0.2116641101383877,0.1014848021757577,1.0,0.0,0.0,0.0
train,12016,0.41280150096903967,0.37317076605770183,1.0,0.0,0.0,0.0
train,12017,0.23930485796630838,0.5740113495947757,1.0,0.0,1.0,0.0
train,12018,0.23412550027565193,0.34188374897516255,1.0,0.0,0.0,0.0
train,12019,0.48982934845973014,-0.09307959932542115,1.0,1.0,0.0,0.0
train,12020,0.6696176501644706,0.25532354911640015,1.0,1.0,1.0,1.0
train,12021,0.17043916925441044,0.2993102274587476,1.0,0.0,0.0,0.0
train,12022,0.27960260842998763,0.36617272313648297,1.0,0.0,0.0,0.0
train,12023,0.17899941212269524,0.3739927650539214,1.0,0.0,0.0,0.0
train,12024,0.13868742879965823,0.06130507601006385,1.0,0.0,0.0,0.0
train,12025,0.11386869237829614,0.1264437046067139,1.0,0.0,0.0,0.0
train,12026,0.5638682232205248,0.25647341675594215,1.0,0.0,1.0,0.0
train,12027,0.12548121892834313,0.516671259142214,1.0,0.0,1.0,0.0
train,12028,0.2165329399723852,0.25910243678353756,1.0,0.0,0.0,0.0
train,12029,0.16940420150462004,-0.03134020351372707,1.0,0.0,0.0,0.0
train,12030,0.3203087282555678,0.4453519846519368,1.0,0.0,1.0,0.0
train,12031,0.6142873370603545,-0.0499484598352965,1.0,1.0,0.0,0.0
train,12032,0.37174255975197423,0.3954499022883631,1.0,0.0,0.0,0.0
train,12033,0.24413619554242427,0.53528918048784,1.0,0.0,1.0,0.0
train,12034,0.22045499022235904,-0.09375443872473105,1.0,1.0,0.0,0.0
train,12035,0.4535977639732254,0.26816991912194105,1.0,0.0,0.0,0.0
train,12036,0.4554087197167934,0.3280476045928117,1.0,0.0,0.0,0.0
train,12037,0.7141297915339827,0.1487640161347732,1.0,1.0,1.0,1.0
train,12038,0.8585619609061037,0.41771768769375606,1.0,1.0,1.0,1.0
train,12039,0.1556403933450382,0.048843298572564725,1.0,0.0,0.0,0.0
train,12040,0.2362935921241195,0.051474192169112754,1.0,0.0,0.0,0.0
train,12041,0.5022149111498047,0.2722129402513539,1.0,0.0,1.0,0.0
train,12042,0.1313099506113579,0.053379159353976,1.0,0.0,0.0,0.0
train,12043,0.2695241464763405,0.302348892255502,1.0,0.0,0.0,0.0
train,12044,0.4138662461887368,0.43665149978874745,1.0,0.0,1.0,0.0
train,12045,0.5007615802677736,0.0789332778851353,1.0,1.0,1.0,1.0
train,12046,0.28777112778216585,0.37784090067651527,1.0,0.0,0.0,0.0
train,12047,0.388331986269954,0.09904795727080418,1.0,0.0,1.0,0.0
train,12048,0.24232578908157282,0.3400326903643271,1.0,0.0,0.0,0.0
train,12049,0.25024372452889293,0.07102951935026,1.0,0.0,0.0,0.0
train,12050,0.5820468528412968,0.10452240251255215,1.0,1.0,1.0,1.0
train,12051,0.5480674195507254,0.6040855384208212,1.0,0.0,0.0,0.0
train,12052,0.4527739297918069,-0.0006404470725664968,1.0,1.0,1.0,1.0
train,12053,0.43932664756283557,0.6219020630373522,1.0,0.0,1.0,0.0
train,12054,0.2543726050458798,0.29080539319351395,1.0,0.0,0.0,0.0
train,12055,0.07727104559154907,0.3656406747716555,1.0,0.0,0.0,0.0
train,12056,0.3465137648738076,0.31485582566696463,1.0,0.0,0.0,0.0
train,12057,0.5434983601869865,0.2857687993424034,1.0,0.0,1.0,0.0
train,12058,0.40359432987904253,0.3384235718793285,1.0,0.0,0.0,0.0
train,12059,0.5447357200886348,0.03248401992841515,1.0,1.0,1.0,1.0
train,12060,0.3441311706758593,0.175657421753283,1.0,0.0,1.0,0.0
train,12061,0.08474424453193763,0.32528714502632067,1.0,0.0,0.0,0.0
train,12062,0.34413303643085236,0.2790450515670609,1.0,0.0,0.0,0.0
train,12063,0.3888219305917314,0.17443115604232934,1.0,0.0,0.0,0.0
train,12064,-0.0035125875541395235,0.16942954016509754,1.0,0.0,0.0,0.0
train,12065,0.1565429576543993,0.17848448470856731,1.0,0.0,0.0,0.0
train,12066,0.3045827331966642,0.2900517233223111,1.0,0.0,0.0,0.0
train,12067,0.18394935297100723,0.5659917625766873,1.0,0.0,1.0,0.0
train,12068,0.4727237492797655,0.3005954161356216,1.0,0.0,1.0,0.0
train,12069,0.345452268518023,0.4370593873846721,1.0,0.0,0.0,0.0
train,12070,0.2102425203965014,0.322696164671205,1.0,0.0,0.0,0.0
train,12071,0.42220161694273556,0.15500416986485266,1.0,1.0,1.0,1.0
train,12072,0.2386425708126569,0.3618911259242941,1.0,0.0,0.0,0.0
train,12073,0.5344021681291956,0.3341337773624401,1.0,1.0,1.0,1.0
train,12074,0.11137897094522098,0.263327518685221,1.0,0.0,0.0,0.0
train,12075,0.22380278808413684,0.273218294581135,1.0,0.0,0.0,0.0
train,12076,0.6244615844978569,0.007588406705914874,1.0,1.0,0.0,0.0
train,12077,0.3849009814435775,0.23604938861167085,1.0,0.0,0.0,0.0
train,12078,0.22153713325315905,0.15469607815361716,1.0,0.0,0.0,0.0
train,12079,0.31593584688006404,0.47707328549277744,1.0,0.0,0.0,0.0
train,12080,0.24111682394946454,0.16937759161734586,1.0,0.0,0.0,0.0
train,12081,0.35240841673983336,0.42770516759896215,1.0,0.0,0.0,0.0
train,12082,0.0014501809827369705,0.4153797336232565,1.0,0.0,0.0,0.0
train,12083,0.1882007415268752,0.09819228291834611,1.0,0.0,0.0,0.0
train,12084,0.3304973369218717,0.20049240758185943,1.0,0.0,0.0,0.0
train,12085,0.2708134857549983,0.35131968082866893,1.0,0.0,0.0,0.0
train,12086,-0.07047572386383394,0.32900884881878634,1.0,0.0,1.0,0.0
train,12087,0.45111880739476073,0.49439417206959985,1.0,0.0,1.0,0.0
train,12088,0.18675111985403522,0.2839937999781821,1.0,0.0,0.0,0.0
train,12089,0.2880619326007773,0.4387714931346496,1.0,0.0,0.0,0.0
train,12090,0.26303791506242785,0.20004282712099591,1.0,0.0,0.0,0.0
train,12091,0.16199522778201816,0.20246150551656678,1.0,0.0,0.0,0.0
train,12092,0.46480143441433097,0.30757990557304254,1.0,0.0,0.0,0.0
train,12093,0.45093159493565005,0.23519006122219105,1.0,0.0,1.0,0.0
train,12094,0.08205386859866698,0.38472659167071777,1.0,0.0,0.0,0.0
train,12095,0.5054222737260755,0.24816425876219939,1.0,1.0,1.0,1.0
train,12096,0.21680660193313964,0.0859124391602995,1.0,0.0,0.0,0.0
train,12097,0.24273389428266537,0.1983323096703974,1.0,0.0,0.0,0.0
train,12098,0.485115352810796,0.6935244711920576,1.0,0.0,1.0,0.0
train,12099,0.01626473938082379,0.7935428418561814,1.0,0.0,0.0,0.0
train,12100,0.37102413456350286,0.4609620503661691,1.0,0.0,0.0,0.0
train,12101,0.6297960248901242,0.32919531615793113,1.0,1.0,1.0,1.0
train,12102,0.42131330130939837,0.31422586747855463,1.0,0.0,0.0,0.0
train,12103,0.5268140498885476,0.1580629284645729,1.0,1.0,1.0,1.0
train,12104,0.4240253396868262,0.12685387948496393,1.0,1.0,1.0,1.0
train,12105,0.6514763190565527,-0.06535556174297708,1.0,1.0,0.0,0.0
train,12106,0.14752413714821136,0.26212545644850244,1.0,0.0,0.0,0.0
train,12107,0.4230171578177426,0.3712855379516619,1.0,0.0,0.0,0.0
train,12108,0.24692291202146527,0.4077114971638843,1.0,0.0,1.0,0.0
train,12109,0.29150214649537043,0.1389265704254351,1.0,0.0,0.0,0.0
train,12110,0.14325373508183897,0.17713218660266108,1.0,0.0,0.0,0.0
train,12111,0.3740379589853924,0.7408201335008469,1.0,0.0,1.0,0.0
train,12112,0.25422261390118495,0.38296621399390735,1.0,0.0,0.0,0.0
train,12113,0.28073596317609384,0.09129320406598601,1.0,0.0,1.0,0.0
train,12114,0.11453570583524542,0.4040493782293566,1.0,0.0,0.0,0.0
train,12115,0.27251992260280417,0.4518732610923939,1.0,0.0,1.0,0.0
train,12116,0.17914082495267994,0.5098260926772717,1.0,0.0,1.0,0.0
train,12117,-0.04777842783010661,0.21422868242624948,1.0,0.0,0.0,0.0
train,12118,0.5063806555075696,0.1346870296089715,1.0,1.0,1.0,1.0
train,12119,0.16063006933802432,0.43224817090939704,1.0,0.0,0.0,0.0
train,12120,0.37961166382625355,0.5105493682032407,1.0,0.0,1.0,0.0
train,12121,0.2953278403483888,0.2160316231625229,1.0,0.0,0.0,0.0
train,12122,0.21028826755469088,0.3997415179247439,1.0,0.0,1.0,0.0
train,12123,0.13018362932277472,0.3216067707621017,1.0,0.0,0.0,0.0
train,12124,0.3645249468212366,0.1659534957161403,1.0,0.0,1.0,0.0
train,12125,0.21994786580621392,0.2171130251905074,1.0,0.0,0.0,0.0
train,12126,0.010023874101024899,0.07346829969564836,1.0,0.0,0.0,0.0
train,12127,0.4566680078168094,0.2509252573039745,1.0,0.0,1.0,0.0
train,12128,0.18791055535934537,0.43508634636589627,1.0,0.0,0.0,0.0
train,12129,0.20900962126514117,0.22315268738188423,1.0,0.0,0.0,0.0
train,12130,0.27796919386184066,-0.036236226794665705,1.0,1.0,0.0,0.0
train,12131,0.3044168727897711,0.2976036857017874,1.0,0.0,1.0,0.0
train,12132,0.6119650061604867,0.21766369369909921,1.0,1.0,1.0,1.0
train,12133,0.5271339219197486,0.2885642264997338,1.0,0.0,1.0,0.0
train,12134,0.46377161190159444,0.12994194317390872,1.0,1.0,0.0,0.0
train,12135,0.24288875861503828,0.051459027061082435,1.0,0.0,0.0,0.0
train,12136,0.4333130025771963,0.046999866360460774,1.0,1.0,1.0,1.0
train,12137,0.3906976940058304,0.23702071827260143,1.0,0.0,1.0,0.0
train,12138,0.17300336140846806,0.6196020967731002,1.0,0.0,1.0,0.0
train,12139,0.08858626873527325,0.4732877001680998,1.0,0.0,0.0,0.0
train,12140,0.379668149315158,0.42977154928077504,1.0,0.0,1.0,0.0
train,12141,0.5819613405701289,0.22486729856217705,1.0,1.0,1.0,1.0
train,12142,-0.14181242674292682,0.29793578032105167,1.0,0.0,0.0,0.0
train,12143,-0.11958818119996395,0.29251487153617894,1.0,0.0,0.0,0.0
train,12144,0.6992255357292005,0.40406571605758956,1.0,0.0,1.0,0.0
train,12145,0.2987977727148649,0.2844606640748121,1.0,0.0,0.0,0.0
train,12146,0.5491973013389142,0.13235107387381997,1.0,1.0,1.0,1.0
train,12147,0.10175825472068009,0.03889182082279441,1.0,0.0,0.0,0.0
train,12148,0.7051628468310277,0.336282725986318,1.0,1.0,1.0,1.0
train,12149,0.4733510659859736,0.28030164473164576,1.0,1.0,1.0,1.0
train,12150,0.46374734385240907,0.3970567327841694,1.0,0.0,0.0,0.0
train,12151,0.18525792060061458,0.3266300523333118,1.0,0.0,0.0,0.0
train,12152,0.36171831089077755,0.24773045322110984,1.0,0.0,0.0,0.0
